,userId,date,window,desc,data,explanation,Algorithm,mID,explain_id,imdbClicked,explain_rate
74,302,2020-04-21T14:27:32,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:6:0:4,38% of the users who liked the same movies that you liked, AE,157336,6,0,4
60,303,2020-04-21T15:29:55,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:49026:7:0:4,Our system predicts that this movie is a good match for you., AE,49026,7,0,4
61,303,2020-04-21T15:29:55,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:49026:2:0:3,"This movie is similar to ""The Dark Knight""- a movie that you liked. Both feature Gary Oldman", AE,49026,2,0,3
62,303,2020-04-21T15:29:55,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:49026:5:0:4,"You liked ""Inception"". Other users who liked Inception", AE,49026,5,0,4
63,303,2020-04-21T15:29:55,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:49026:4:0:3,"This movie has a similar description to ""The Dark Knight"" - a movie that you liked", AE,49026,4,0,3
65,303,2020-04-21T15:30:04,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10625:7:0:5,Our system predicts that this movie is a good match for you., AE,10625,7,0,5
68,303,2020-04-21T15:33:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:10761:7:0:3,Our system predicts that this movie is a good match for you., MF,10761,7,0,3
58,304,2020-04-21T15:58:13,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1771:6:0:2,16% of the users who liked the same movies that you liked, AE,1771,6,0,2
59,304,2020-04-21T15:58:13,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1771:7:0:5,Our system predicts that this movie is a good match for you., AE,1771,7,0,5
60,304,2020-04-21T15:58:13,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1771:2:0:5,"This movie is similar to ""Avengers: Age of Ultron""- a movie that you liked. Both feature Chris Evans as an actor. Both are of the genres adventure and action.", AE,1771,2,0,5
61,304,2020-04-21T15:58:13,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1771:5:0:3,"You liked ""Iron Man 3"". Other users who liked Iron Man 3", AE,1771,5,0,3
62,304,2020-04-21T15:58:13,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1771:3:0:1,Chris Evans plays in this movie, AE,1771,3,0,1
63,304,2020-04-21T15:58:13,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1771:4:0:5,"This movie has a similar description to ""The Avengers"" - a movie that you liked", AE,1771,4,0,5
65,304,2020-04-21T15:58:53,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:100402:4:0:5,"This movie has a similar description to ""The Avengers"" - a movie that you liked", AE,100402,4,0,5
66,304,2020-04-21T15:58:53,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:100402:3:0:1,Both Chris Evans and Scarlett Johansson play in this movie, AE,100402,3,0,1
67,304,2020-04-21T15:58:53,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:100402:2:0:4,"This movie is similar to ""Avengers: Age of Ultron""- a movie that you liked. Both feature Chris Evans and Scarlett Johansson as an actors. Both are of the genres adventure and action.", AE,100402,2,0,4
68,304,2020-04-21T15:58:53,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:100402:5:0:3,"You liked ""Avengers: Age of Ultron"". Other users who liked Avengers: Age of Ultron", AE,100402,5,0,3
69,304,2020-04-21T15:58:53,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:100402:7:0:5,Our system predicts that this movie is a good match for you., AE,100402,7,0,5
70,304,2020-04-21T15:58:53,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:100402:6:0:2,36% of the users who liked the same movies that you liked, AE,100402,6,0,2
72,304,2020-04-21T15:59:25,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10138:4:0:5,"This movie has a similar description to ""Avengers: Age of Ultron"" - a movie that you liked", AE,10138,4,0,5
73,304,2020-04-21T15:59:25,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10138:3:0:1,Both Gwyneth Paltrow, AE,10138,3,0,1
74,304,2020-04-21T15:59:25,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10138:7:0:5,Our system predicts that this movie is a good match for you., AE,10138,7,0,5
75,304,2020-04-21T15:59:25,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10138:5:0:3,"You liked ""Iron Man 3"". Other users who liked Iron Man 3", AE,10138,5,0,3
76,304,2020-04-21T15:59:25,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10138:6:0:2,34% of the users who liked the same movies that you liked, AE,10138,6,0,2
77,304,2020-04-21T15:59:25,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10138:2:0:4,"This movie is similar to ""Iron Man 3""- a movie that you liked. Both feature Gwyneth Paltrow", AE,10138,2,0,4
81,304,2020-04-21T15:59:54,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:293660:4:0:4,"This movie has a similar description to ""Avengers: Age of Ultron"" - a movie that you liked", MF,293660,4,0,4
82,304,2020-04-21T15:59:54,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:293660:6:0:2,20% of the users who liked the same movies that you liked, MF,293660,6,0,2
83,304,2020-04-21T15:59:54,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:293660:7:0:5,Our system predicts that this movie is a good match for you., MF,293660,7,0,5
58,307,2020-04-21T17:31:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:271110:7:0:5,Our system predicts that this movie is a good match for you., AE,271110,7,0,5
59,307,2020-04-21T17:31:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:271110:5:0:5,"You liked ""Avengers: Age of Ultron"". Other users who liked Avengers: Age of Ultron", AE,271110,5,0,5
60,307,2020-04-21T17:31:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:271110:2:0:5,"This movie is similar to ""Avengers: Age of Ultron""- a movie that you liked. Both feature Chris Evans", AE,271110,2,0,5
61,307,2020-04-21T17:31:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:271110:4:0:5,"This movie has a similar description to ""Avengers: Age of Ultron"" - a movie that you liked", AE,271110,4,0,5
62,307,2020-04-21T17:31:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:271110:3:0:5,Both Chris Evans, AE,271110,3,0,5
64,307,2020-04-21T17:31:21,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1726:4:0:5,"This movie has a similar description to ""Avengers: Age of Ultron"" - a movie that you liked", AE,1726,4,0,5
65,307,2020-04-21T17:31:21,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1726:2:0:5,"This movie is similar to ""The Avengers""- a movie that you liked. Both feature Robert Downey Jr. as an actor. Both are of the genres sciencefiction and action.", AE,1726,2,0,5
66,307,2020-04-21T17:31:21,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1726:6:0:5,30% of the users who liked the same movies that you liked, AE,1726,6,0,5
67,307,2020-04-21T17:31:21,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1726:3:0:5,Robert Downey Jr. plays in this movie, AE,1726,3,0,5
68,307,2020-04-21T17:31:21,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1726:7:0:5,Our system predicts that this movie is a good match for you., AE,1726,7,0,5
69,307,2020-04-21T17:31:21,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:1726:5:0:5,"You liked ""The Dark Knight"". Other users who liked The Dark Knight", AE,1726,5,0,5
71,307,2020-04-21T17:31:57,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:550:7:0:5,Our system predicts that this movie is a good match for you., AE,550,7,0,5
72,307,2020-04-21T17:31:57,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:550:1:0:3,This movie is very popular, AE,550,1,0,3
73,307,2020-04-21T17:31:57,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:550:2:0:3,"This movie is similar to ""American History X""- a movie that you liked. Both feature Edward Norton as an actor.", AE,550,2,0,3
74,307,2020-04-21T17:31:57,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:550:5:0:5,"You liked ""The Matrix"". Other users who liked The Matrix", AE,550,5,0,5
75,307,2020-04-21T17:31:57,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:550:6:0:5,26% of the users who liked the same movies that you liked, AE,550,6,0,5
58,313,2020-04-21T17:40:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:14160:7:0:3,Our system predicts that this movie is a good match for you., AE,14160,7,0,3
59,313,2020-04-21T17:40:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:14160:1:0:3,This movie is very popular, AE,14160,1,0,3
61,313,2020-04-21T17:40:29,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:808:5:0:3,"You liked ""The Lord of the Rings: The Fellowship of the Ring"". Other users who liked The Lord of the Rings: The Fellowship of the Ring", AE,808,5,0,3
62,313,2020-04-21T17:40:29,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:808:7:0:3,Our system predicts that this movie is a good match for you., AE,808,7,0,3
64,313,2020-04-21T17:40:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:155:1:0:3,This movie is very popular, AE,155,1,0,3
65,313,2020-04-21T17:40:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:155:5:0:3,"You liked ""The Lord of the Rings: The Return of the King"". Other users who liked The Lord of the Rings: The Return of the King", AE,155,5,0,3
66,313,2020-04-21T17:40:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:155:2:0:3,"This movie is similar to ""Dawn of the Planet of the Apes""- a movie that you liked. Both feature Gary Oldman as an actor. Both are of the genre action.", AE,155,2,0,3
67,313,2020-04-21T17:40:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:155:7:0:3,Our system predicts that this movie is a good match for you., AE,155,7,0,3
71,313,2020-04-21T17:41:09,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:10735:7:0:3,Our system predicts that this movie is a good match for you., MF,10735,7,0,3
58,317,2020-04-22T13:41:50,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10681:7:0:5,Our system predicts that this movie is a good match for you., AE,10681,7,0,5
59,317,2020-04-22T13:41:50,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10681:6:0:4,32% of the users who liked the same movies that you liked, AE,10681,6,0,4
60,317,2020-04-22T13:41:50,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:10681:5:0:4,"You liked ""Up"". Other users who liked Up", AE,10681,5,0,4
62,317,2020-04-22T13:42:06,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:585:6:0:5,24% of the users who liked the same movies that you liked, AE,585,6,0,5
63,317,2020-04-22T13:42:06,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:585:5:0:5,"You liked ""Ice Age"". Other users who liked Ice Age", AE,585,5,0,5
64,317,2020-04-22T13:42:06,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:585:7:0:5,Our system predicts that this movie is a good match for you., AE,585,7,0,5
65,317,2020-04-22T13:42:06,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:585:2:0:1,"This movie is similar to ""The Big Lebowski""- a movie that you liked. Both feature John Goodman and Steve Buscemi as an actors. Both are of the genre comedy.", AE,585,2,0,1
61,319,2020-04-22T15:36:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:24021:7:0:1,Our system predicts that this movie is a good match for you., MF,24021,7,0,1
63,319,2020-04-22T15:36:23,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:11137:2:0:5,"This movie is similar to ""10 Things I Hate About You""- a movie that you liked. Both feature Julia Stiles as an actor. Both are of the genres romance and comedy.", MF,11137,2,0,5
64,319,2020-04-22T15:36:23,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:11137:7:0:1,Our system predicts that this movie is a good match for you., MF,11137,7,0,1
66,319,2020-04-22T15:36:30,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:10735:7:0:1,Our system predicts that this movie is a good match for you., MF,10735,7,0,1
58,322,2020-04-22T18:04:00,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:745:5:0:4,"You liked ""The Matrix"". Other users who liked The Matrix", AE,745,5,0,4
59,322,2020-04-22T18:04:00,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:745:7:0:3,Our system predicts that this movie is a good match for you., AE,745,7,0,3
61,322,2020-04-22T18:04:33,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:497:2:0:5,"This movie is similar to ""Saving Private Ryan""- a movie that you liked. Both feature Tom Hanks as an actor. Both are of the genre drama.", AE,497,2,0,5
62,322,2020-04-22T18:04:33,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:497:1:0:2,This movie is very popular, AE,497,1,0,2
63,322,2020-04-22T18:04:33,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:497:7:0:3,Our system predicts that this movie is a good match for you., AE,497,7,0,3
64,322,2020-04-22T18:04:33,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:497:3:0:3,Tom Hanks plays in this movie, AE,497,3,0,3
65,322,2020-04-22T18:04:33,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:497:5:0:4,"You liked ""Gladiator"". Other users who liked Gladiator", AE,497,5,0,4
67,322,2020-04-22T18:05:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:7:0:3,Our system predicts that this movie is a good match for you., AE,157336,7,0,3
68,322,2020-04-22T18:05:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:4:0:4,"This movie has a similar description to ""The Matrix"" - a movie that you liked", AE,157336,4,0,4
69,322,2020-04-22T18:05:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:6:0:4,20% of the users who liked the same movies that you liked, AE,157336,6,0,4
70,322,2020-04-22T18:05:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:1:0:2,This movie is very popular, AE,157336,1,0,2
71,322,2020-04-22T18:05:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:5:0:4,"You liked ""Inception"". Other users who liked Inception", AE,157336,5,0,4
73,322,2020-04-22T18:05:28,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:155:5:0:4,"You liked ""Inception"". Other users who liked Inception", MF,155,5,0,4
74,322,2020-04-22T18:05:28,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:155:7:0:3,Our system predicts that this movie is a good match for you., MF,155,7,0,3
75,322,2020-04-22T18:05:28,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:155:2:0:4,"This movie is similar to ""Inception""- a movie that you liked.  Both are of the genre action. Both have the same director Christopher Nolan.", MF,155,2,0,4
76,322,2020-04-22T18:05:28,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:155:6:0:4,14% of the users who liked the same movies that you liked, MF,155,6,0,4
77,322,2020-04-22T18:05:28,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:155:1:0:2,This movie is very popular, MF,155,1,0,2
79,322,2020-04-22T18:05:45,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:550:7:0:3,Our system predicts that this movie is a good match for you., MF,550,7,0,3
80,322,2020-04-22T18:05:45,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:550:1:0:2,This movie is very popular, MF,550,1,0,2
81,322,2020-04-22T18:05:45,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:550:6:0:4,24% of the users who liked the same movies that you liked, MF,550,6,0,4
82,322,2020-04-22T18:05:45,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:550:5:0:4,"You liked ""The Matrix"". Other users who liked The Matrix", MF,550,5,0,4
58,325,2020-04-24T02:00:24,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:244786:1:0:4,This movie is very popular, AE,244786,1,0,4
59,325,2020-04-24T02:00:24,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:244786:7:0:3,Our system predicts that this movie is a good match for you., AE,244786,7,0,3
61,325,2020-04-24T02:03:05,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:7:0:4,Our system predicts that this movie is a good match for you., AE,157336,7,0,4
62,325,2020-04-24T02:03:05,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:5:0:5,"You liked ""Inception"". Other users who liked Inception", AE,157336,5,0,5
63,325,2020-04-24T02:03:05,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:6:0:1,22% of the users who liked the same movies that you liked, AE,157336,6,0,1
64,325,2020-04-24T02:03:05,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:2:0:3,"This movie is similar to ""The Dark Knight""- a movie that you liked. Both feature Michael Caine as an actor. Both are of the genre drama. Both have the same director Christopher Nolan.", AE,157336,2,0,3
65,325,2020-04-24T02:03:05,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:4:0:4,"This movie has a similar description to ""The Matrix"" - a movie that you liked", AE,157336,4,0,4
66,325,2020-04-24T02:03:05,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:157336:1:0:3,This movie is very popular, AE,157336,1,0,3
68,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:4:0:1,"This movie has a similar description to ""The Lord of the Rings: The Return of the King"" - a movie that you liked", AE,121,4,0,1
69,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:1:0:3,This movie is very popular, AE,121,1,0,3
70,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:7:0:4,Our system predicts that this movie is a good match for you., AE,121,7,0,4
71,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:6:0:3,40% of the users who liked the same movies that you liked, AE,121,6,0,3
72,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:5:0:1,"You liked ""The Lord of the Rings: The Fellowship of the Ring"". Other users who liked The Lord of the Rings: The Fellowship of the Ring", AE,121,5,0,1
73,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:3:0:2,Both Orlando Bloom, AE,121,3,0,2
74,325,2020-04-24T02:04:48,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:121:2:0:1,"This movie is similar to ""The Lord of the Rings: The Return of the King""- a movie that you liked. Both feature Liv Tyler", AE,121,2,0,1
76,325,2020-04-24T02:05:23,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1422:2:0:5,"This movie is similar to ""Inception""- a movie that you liked. Both feature Leonardo DiCaprio as an actor. Both are of the genre thriller.", MF,1422,2,0,5
77,325,2020-04-24T02:05:23,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1422:7:0:5,Our system predicts that this movie is a good match for you., MF,1422,7,0,5
78,325,2020-04-24T02:05:23,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1422:5:0:5,"You liked ""No Country for Old Men"". Other users who liked No Country for Old Men", MF,1422,5,0,5
80,325,2020-04-24T02:05:50,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:752:7:0:5,Our system predicts that this movie is a good match for you., MF,752,7,0,5
81,325,2020-04-24T02:05:50,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:752:5:0:5,"You liked ""Kill Bill: Vol. 1"". Other users who liked Kill Bill: Vol. 1", MF,752,5,0,5
82,325,2020-04-24T02:05:50,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:752:2:0:3,"This movie is similar to ""The Matrix""- a movie that you liked. Both feature Hugo Weaving as an actor. Both are of the genre action.", MF,752,2,0,3
84,325,2020-04-24T02:06:15,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:629:7:0:5,Our system predicts that this movie is a good match for you., MF,629,7,0,5
85,325,2020-04-24T02:06:15,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:629:5:0:5,"You liked ""Fight Club"". Other users who liked Fight Club", MF,629,5,0,5
59,327,2020-04-26T14:50:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:672:3:0:4,Both Rupert Grint, AE,672,3,0,4
60,327,2020-04-26T14:50:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:672:7:0:4,Our system predicts that this movie is a good match for you., AE,672,7,0,4
61,327,2020-04-26T14:50:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:672:4:0:4,"This movie has a similar description to ""Harry Potter and the Order of the Phoenix"" - a movie that you liked", AE,672,4,0,4
62,327,2020-04-26T14:50:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:672:2:0:4,"This movie is similar to ""Harry Potter and the Prisoner of Azkaban""- a movie that you liked. Both feature Rupert Grint", AE,672,2,0,4
63,327,2020-04-26T14:50:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:672:6:0:5,46% of the users who liked the same movies that you liked, AE,672,6,0,5
64,327,2020-04-26T14:50:03,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:672:5:0:4,"You liked ""Harry Potter and the Prisoner of Azkaban"". Other users who liked Harry Potter and the Prisoner of Azkaban", AE,672,5,0,4
66,327,2020-04-26T14:50:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:671:2:0:4,"This movie is similar to ""Harry Potter and the Half-Blood Prince""- a movie that you liked. Both feature Rupert Grint", AE,671,2,0,4
67,327,2020-04-26T14:50:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:671:6:0:4,52% of the users who liked the same movies that you liked, AE,671,6,0,4
68,327,2020-04-26T14:50:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:671:5:0:4,"You liked ""Harry Potter and the Prisoner of Azkaban"". Other users who liked Harry Potter and the Prisoner of Azkaban", AE,671,5,0,4
69,327,2020-04-26T14:50:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:671:3:0:4,Both Rupert Grint, AE,671,3,0,4
70,327,2020-04-26T14:50:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:671:7:0:5,Our system predicts that this movie is a good match for you., AE,671,7,0,5
71,327,2020-04-26T14:50:22,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:671:4:0:4,"This movie has a similar description to ""Harry Potter and the Order of the Phoenix"" - a movie that you liked", AE,671,4,0,4
73,327,2020-04-26T14:50:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:120:6:0:5,58% of the users who liked the same movies that you liked, AE,120,6,0,5
74,327,2020-04-26T14:50:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:120:4:0:5,"This movie has a similar description to ""The Lord of the Rings: The Return of the King"" - a movie that you liked", AE,120,4,0,5
75,327,2020-04-26T14:50:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:120:2:0:4,"This movie is similar to ""The Lord of the Rings: The Return of the King""- a movie that you liked. Both feature Orlando Bloom", AE,120,2,0,4
76,327,2020-04-26T14:50:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:120:1:0:4,This movie is very popular, AE,120,1,0,4
77,327,2020-04-26T14:50:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:120:5:0:4,"You liked ""The Lord of the Rings: The Return of the King"". Other users who liked The Lord of the Rings: The Return of the King", AE,120,5,0,4
78,327,2020-04-26T14:50:52,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], AE:120:7:0:4,Our system predicts that this movie is a good match for you., AE,120,7,0,4
80,327,2020-04-26T14:51:37,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1726:7:0:3,Our system predicts that this movie is a good match for you., MF,1726,7,0,3
81,327,2020-04-26T14:51:37,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1726:4:0:4,"This movie has a similar description to ""Deadpool"" - a movie that you liked", MF,1726,4,0,4
82,327,2020-04-26T14:51:37,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1726:6:0:4,18% of the users who liked the same movies that you liked, MF,1726,6,0,4
83,327,2020-04-26T14:51:37,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:1726:5:0:5,"You liked ""The Dark Knight"". Other users who liked The Dark Knight", MF,1726,5,0,5
85,327,2020-04-26T14:51:59,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:121:6:0:5,60% of the users who liked the same movies that you liked, MF,121,6,0,5
86,327,2020-04-26T14:51:59,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:121:2:0:4,"This movie is similar to ""The Lord of the Rings: The Return of the King""- a movie that you liked. Both feature Liv Tyler", MF,121,2,0,4
87,327,2020-04-26T14:51:59,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:121:7:0:3,Our system predicts that this movie is a good match for you., MF,121,7,0,3
88,327,2020-04-26T14:51:59,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:121:4:0:4,"This movie has a similar description to ""The Lord of the Rings: The Return of the King"" - a movie that you liked", MF,121,4,0,4
89,327,2020-04-26T14:51:59,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:121:5:0:4,"You liked ""The Lord of the Rings: The Return of the King"". Other users who liked The Lord of the Rings: The Return of the King", MF,121,5,0,4
90,327,2020-04-26T14:51:59,all_explanations, [Algorithm:mID:explain_id:imdbClicked:explain_rate], MF:121:1:0:3,This movie is very popular, MF,121,1,0,3
